UA;;.UKRAINE;;;;;;;;
UA;VLV;Vladimir-Volynskiy;Vladimir-Volynskiy;;-2------;AI;9501;;;
UA;VRA;Vradiyivka;Vradiyivka;;--3-----;RL;0701;;4751N 03036E;
UA;YAL;Yalta;Yalta;;1-------;RQ;9501;;;
UA;YVV;Yavorov;Yavorov;;--3-----;RL;0006;;;
UA;YEO;Yemil'chino;Yemil'chino;;--3-----;RL;0601;;5053N 02749E;
UA;YUZ;Yuzhnyy;Yuzhnyy;;1-------;RQ;9501;;;
UA;OZH;Zaporozhye;Zaporozhye;;---4----;AI;0212;;4819N 03337E;
UA;ZDO;Zavydovo;Zavydovo;;--3-----;RL;0407;;4823N 02255E;
UA;;Zhdanov = Mariupol (ex Zhdanov);Zhdanov = Mariupol (ex Zhdanov);;;;;;;
UA;ZTR;Zhitomir;Zhitomir;;---4----;AI;0001;;;
UA;ZOL;Zolotaya Balka;Zolotaya Balka;;-23-----;RL;0212;;4722N 03357E;
