ID;;.INDONESIA;;;;;;;;
ID;TTI;Tebingtinggi;Tebingtinggi;;--3-----;RL;0307;;;
ID;TEG;Tegal; Java;Tegal; Java;;1-------;QQ;8103;;;
ID;TKA;Telok Ayer; Kalimantan;Telok Ayer; Kalimantan;;1-------;QQ;8103;;;
ID;TMO;Telok Melano;Telok Melano;;1-------;QQ;8103;;;
ID;TBG;Teluk Betung; Sumatra;Teluk Betung; Sumatra;;1-------;QQ;8103;;;
ID;TBR;Telukbayur;Telukbayur;;1-3-----;RL;0501;;0100S 10022E;
ID;TIM;Tembagapura;Tembagapura;;---4----;AI;0001;;;
ID;TXM;Teminabuan;Teminabuan;;---4----;AI;0001;;;
ID;TTE;Ternate; Halmahera;Ternate; Halmahera;;1--4----;AI;9601;;;
ID;TMY;Tiom;Tiom;;---4----;AI;0001;;;
ID;TBO;Tobelo;Tobelo;;1-------;RL;9811;;;
ID;TLI;Tolitoli;Tolitoli;;1--4----;AI;9601;;;
ID;TBN;Tuban; Jv;Tuban; Jv;;1-------;RQ;9506;;;
ID;TBM;Tumbang Samba;Tumbang Samba;;---4----;AI;0001;;;
ID;UBR;Ubrub;Ubrub;;---4----;AI;0001;;;
ID;UPG;Ujung Pandang; Sulawesi;Ujung Pandang; Sulawesi;;1--45---;AI;9601;;;
ID;VIQ;Viqueque;Viqueque;;---4----;AI;0001;;;
ID;WET;Wagethe;Wagethe;;---4----;AI;9601;;;
ID;WBA;Wahai;Wahai;;---4----;AI;0001;;;
ID;WGP;Waingapu; Sumba;Waingapu; Sumba;;1--4----;AI;8103;;;
ID;WMX;Wamena;Wamena;;---4----;AI;9601;;;
ID;WAR;Waris;Waris;;---4----;AI;0001;;;
ID;WSR;Wasior;Wasior;;---4----;AI;0001;;;
ID;WON;Wonosari;Wonosari;;--3-----;RQ;0101;;;
ID;JOG;Yogyakarta;Yogyakarta;;-2-4----;AI;9601;;;
ID;RUF;Yuruf;Yuruf;;---4----;AI;0001;;;
ID;UGU;Zugapa;Zugapa;;---4----;AI;0001;;;
